clip_id,video_path,label,manipulation_type,method,source,target1,target2,race,gender,split
D__id00740__00015_id03889_C54Tw6xrc4U_id02553_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Asian (East)\men\id00740\00015_id03889_C54Tw6xrc4U_id02553_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id00740,id03889,id02553,Asian (East),men,train
C__id00080__00281_id03815_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id00080\00281_id03815_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id00080,id03815,-,Asian (South),women,train
C__id03569__00065_id05231_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id03569\00065_id05231_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id03569,id05231,-,African,women,train
C__id07739__00019_id04144__FJg9YswRzQ_faceswap,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (East)\women\id07739\00019_id04144__FJg9YswRzQ_faceswap.mp4,1,FakeVideo-RealAudio,faceswap,id07739,id04144,FJg9YswRzQ,Asian (East),women,train
C__id00707__00052_id05231_wfbM5puT6eQ,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id00707\00052_id05231_wfbM5puT6eQ.mp4,1,FakeVideo-RealAudio,fsgan,id00707,id05231,-,African,women,train
C__id04111__00015_id01215_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (East)\men\id04111\00015_id01215_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id04111,id01215,-,Asian (East),men,train
D__id05231__00149_id04376_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id05231\00149_id04376_wavtolip.mp4,1,FakeVideo-FakeAudio,wav2lip,id05231,id04376,-,African,women,train
D__id00080__00281_id04582_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Asian (South)\women\id00080\00281_id04582_wavtolip.mp4,1,FakeVideo-FakeAudio,wav2lip,id00080,id04582,-,Asian (South),women,train
D__id00860__00154_id07210_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Asian (South)\men\id00860\00154_id07210_wavtolip.mp4,1,FakeVideo-FakeAudio,wav2lip,id00860,id07210,-,Asian (South),men,train
D__id00548__00015_id00709_Rh23ELMGsIQ_id01157_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\men\id00548\00015_id00709_Rh23ELMGsIQ_id01157_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id00548,id00709,id01157,Caucasian (European),men,train
D__id04582__00180_id06428_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Asian (South)\women\id04582\00180_id06428_wavtolip.mp4,1,FakeVideo-FakeAudio,wav2lip,id04582,id06428,-,Asian (South),women,train
D__id02838__00080_id01838_q_lUk55OrL0_id02824_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id02838\00080_id01838_q_lUk55OrL0_id02824_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id02838,id01838,lUk55OrL0,African,women,train
C__id00418__00052_id00190_oZUSqqG9wu4,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\women\id00418\00052_id00190_oZUSqqG9wu4.mp4,1,FakeVideo-RealAudio,fsgan,id00418,id00190,-,Caucasian (American),women,train
C__id00618__00195_id00752_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\women\id00618\00195_id00752_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id00618,id00752,-,Caucasian (American),women,train
C__id00732__00118_id06354_PmWLmcJNUhM,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\men\id00732\00118_id06354_PmWLmcJNUhM.mp4,1,FakeVideo-RealAudio,fsgan,id00732,id06354,-,Asian (South),men,train
C__id03658__00077_id03713_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id03658\00077_id03713_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id03658,id03713,-,African,women,train
D__id04437__00002_id02586_dEYzYDsbAeo_id02808_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id04437\00002_id02586_dEYzYDsbAeo_id02808_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id04437,id02586,id02808,African,women,train
C__id00383__00171_id01248_2y-HnTO8WrQ,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\women\id00383\00171_id01248_2y-HnTO8WrQ.mp4,1,FakeVideo-RealAudio,fsgan,id00383,id01248,-,Caucasian (American),women,train
D__id00752__00340_id03707_pwNcRPQ5qdo_id00848_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\women\id00752\00340_id03707_pwNcRPQ5qdo_id00848_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id00752,id03707,id00848,Caucasian (American),women,train
D__id04216__00470_id03668_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\men\id04216\00470_id03668_wavtolip.mp4,1,FakeVideo-FakeAudio,wav2lip,id04216,id03668,-,Caucasian (American),men,train
C__id07179__00206_id07233_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\men\id07179\00206_id07233_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id07179,id07233,-,Asian (South),men,train
A__id01239__00280,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\men\id01239\00280.mp4,0,RealVideo-RealAudio,real,id01239,-,-,Caucasian (American),men,train
D__id03941__00021_id03816_XXD0yTNei50_id01002_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id03941\00021_id03816_XXD0yTNei50_id01002_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id03941,id03816,id01002,Caucasian (European),women,train
C__id03605__00048_id01248_2y-HnTO8WrQ,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\women\id03605\00048_id01248_2y-HnTO8WrQ.mp4,1,FakeVideo-RealAudio,fsgan,id03605,id01248,-,Caucasian (American),women,train
D__id01521__00109_id01530_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\men\id01521\00109_id01530_wavtolip.mp4,1,FakeVideo-FakeAudio,wav2lip,id01521,id01530,-,African,men,train
D__id00909__00037_id00306_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\men\id00909\00037_id00306_wavtolip.mp4,1,FakeVideo-FakeAudio,wav2lip,id00909,id00306,-,Caucasian (European),men,train
D__id00634__00078_id00496_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00634\00078_id00496_wavtolip.mp4,1,FakeVideo-FakeAudio,wav2lip,id00634,id00496,-,Caucasian (European),women,train
D__id04884__00028_id04687_cSxCV6zdmwo_id06470_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Asian (East)\men\id04884\00028_id04687_cSxCV6zdmwo_id06470_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id04884,id04687,id06470,Asian (East),men,train
D__id02553__00043_id02365_KTHM_LvjcgY_id05383_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Asian (East)\men\id02553\00043_id02365_KTHM_LvjcgY_id05383_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id02553,id02365,LvjcgY,Asian (East),men,train
A__id09171__00092,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\women\id09171\00092.mp4,0,RealVideo-RealAudio,real,id09171,-,-,Asian (East),women,train
D__id02561__02561_id05268_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Asian (East)\men\id02561\02561_id05268_wavtolip.mp4,1,FakeVideo-FakeAudio,wav2lip,id02561,id05268,-,Asian (East),men,train
C__id04939__00174_id04374_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id04939\00174_id04374_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id04939,id04374,-,African,women,train
D__id09171__00092_id04414_0sJN-9GIO-M_id03211_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Asian (East)\women\id09171\00092_id04414_0sJN-9GIO-M_id03211_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id09171,id04414,id03211,Asian (East),women,train
D__id00043__00135_id05920_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Asian (South)\women\id00043\00135_id05920_wavtolip.mp4,1,FakeVideo-FakeAudio,wav2lip,id00043,id05920,-,Asian (South),women,train
D__id00345__00243_id00087_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\men\id00345\00243_id00087_wavtolip.mp4,1,FakeVideo-FakeAudio,wav2lip,id00345,id00087,-,Caucasian (American),men,train
C__id06752__00221_id06343__Tf30YR4M3w,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id06752\00221_id06343__Tf30YR4M3w.mp4,1,FakeVideo-RealAudio,fsgan,id06752,id06343,-,Asian (South),women,train
D__id00739__00005_id00417_GhIZam3v09g_faceswap_id06343_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Asian (South)\women\id00739\00005_id00417_GhIZam3v09g_faceswap_id06343_wavtolip.mp4,1,FakeVideo-FakeAudio,faceswap-wav2lip,id00739,id00417,faceswap,Asian (South),women,train
C__id01907__00148_id00371_t20i0HtPwW0,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id01907\00148_id00371_t20i0HtPwW0.mp4,1,FakeVideo-RealAudio,fsgan,id01907,id00371,-,African,women,train
D__id00261__00048_id03605_JGZt9DAhBRs_faceswap_id03707_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\women\id00261\00048_id03605_JGZt9DAhBRs_faceswap_id03707_wavtolip.mp4,1,FakeVideo-FakeAudio,faceswap-wav2lip,id00261,id03605,faceswap,Caucasian (American),women,train
C__id01212__00183_id08299_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (East)\men\id01212\00183_id08299_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id01212,id08299,-,Asian (East),men,train
D__id07136__00052_2_id06438_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Asian (South)\women\id07136\00052_2_id06438_wavtolip.mp4,1,FakeVideo-FakeAudio,faceswap-wav2lip,id07136,2,-,Asian (South),women,train
D__id06439__00118_id00417_GhIZam3v09g_faceswap_id03815_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Asian (South)\women\id06439\00118_id00417_GhIZam3v09g_faceswap_id03815_wavtolip.mp4,1,FakeVideo-FakeAudio,faceswap-wav2lip,id06439,id00417,faceswap,Asian (South),women,train
D__id04537__00083_3_id00032_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Asian (South)\men\id04537\00083_3_id00032_wavtolip.mp4,1,FakeVideo-FakeAudio,faceswap-wav2lip,id04537,3,-,Asian (South),men,train
A__id04034__00009,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\men\id04034\00009.mp4,0,RealVideo-RealAudio,real,id04034,-,-,Caucasian (American),men,train
D__id00581__00010_id00330_zCFFgGSIZ_s_id00188_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00581\00010_id00330_zCFFgGSIZ_s_id00188_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id00581,id00330,id00188,Caucasian (European),women,train
D__id04689__00005_id02838_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id04689\00005_id02838_wavtolip.mp4,1,FakeVideo-FakeAudio,wav2lip,id04689,id02838,-,African,women,train
C__id03707__00055_id02466_VOgaA7O5yWY,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\women\id03707\00055_id02466_VOgaA7O5yWY.mp4,1,FakeVideo-RealAudio,fsgan,id03707,id02466,-,Caucasian (American),women,train
D__id00548__00015_id00909_nEQbKqo1XCs_id01156_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\men\id00548\00015_id00909_nEQbKqo1XCs_id01156_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id00548,id00909,id01156,Caucasian (European),men,train
C__id02494__00050_id01691_IVtS5z8Jrrk,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\men\id02494\00050_id01691_IVtS5z8Jrrk.mp4,1,FakeVideo-RealAudio,fsgan,id02494,id01691,-,African,men,train
D__id00306__00015_id01154_tvmOcaG4A4w_id01051_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\men\id00306\00015_id01154_tvmOcaG4A4w_id01051_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id00306,id01154,id01051,Caucasian (European),men,train
C__id00098__00004_id00428_Kr7n-68JWww,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\women\id00098\00004_id00428_Kr7n-68JWww.mp4,1,FakeVideo-RealAudio,fsgan,id00098,id00428,-,Caucasian (American),women,train
A__id07039__00105,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\women\id07039\00105.mp4,0,RealVideo-RealAudio,real,id07039,-,-,Asian (East),women,train
A__id02464__00002,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id02464\00002.mp4,0,RealVideo-RealAudio,real,id02464,-,-,Caucasian (American),women,train
D__id00569__00239_2_id00735_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00569\00239_2_id00735_wavtolip.mp4,1,FakeVideo-FakeAudio,faceswap-wav2lip,id00569,2,-,Caucasian (European),women,train
A__id00707__00052,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\African\women\id00707\00052.mp4,0,RealVideo-RealAudio,real,id00707,-,-,African,women,train
C__id02301__00092_id00359_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id02301\00092_id00359_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id02301,id00359,-,African,women,train
A__id00709__00206,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (European)\men\id00709\00206.mp4,0,RealVideo-RealAudio,real,id00709,-,-,Caucasian (European),men,train
C__id03205__00150_id01098_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\men\id03205\00150_id01098_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id03205,id01098,-,Caucasian (European),men,train
A__id03180__00039,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (South)\men\id03180\00039.mp4,0,RealVideo-RealAudio,real,id03180,-,-,Asian (South),men,train
D__id04066__00013_id05576_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Asian (East)\women\id04066\00013_id05576_wavtolip.mp4,1,FakeVideo-FakeAudio,wav2lip,id04066,id05576,-,Asian (East),women,train
C__id00946__00126_id01099_ZpgbIKxzkrg,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\men\id00946\00126_id01099_ZpgbIKxzkrg.mp4,1,FakeVideo-RealAudio,fsgan,id00946,id01099,-,Caucasian (European),men,train
C__id01098__00044_id00183_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\men\id01098\00044_id00183_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id01098,id00183,-,Caucasian (European),men,train
D__id02310__00139_id05434_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Asian (South)\women\id02310\00139_id05434_wavtolip.mp4,1,FakeVideo-FakeAudio,wav2lip,id02310,id05434,-,Asian (South),women,train
C__id00270__00088_id00634_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00270\00088_id00634_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id00270,id00634,-,Caucasian (European),women,train
D__id00535__00005_id02567_4Ao5jgpSXdw_id00292_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\men\id00535\00005_id02567_4Ao5jgpSXdw_id00292_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id00535,id02567,id00292,Caucasian (European),men,train
D__id00292__00072_id00306_CDX55F3nWNc_id00305_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\men\id00292\00072_id00306_CDX55F3nWNc_id00305_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id00292,id00306,id00305,Caucasian (European),men,train
D__id00945__00107_id00052_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\men\id00945\00107_id00052_wavtolip.mp4,1,FakeVideo-FakeAudio,wav2lip,id00945,id00052,-,Caucasian (American),men,train
A__id04689__00005,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\African\women\id04689\00005.mp4,0,RealVideo-RealAudio,real,id04689,-,-,African,women,train
A__id01236__00005,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\African\men\id01236\00005.mp4,0,RealVideo-RealAudio,real,id01236,-,-,African,men,train
D__id06269__00005_id06470_XoAiqCrOlyk_faceswap_id06467_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Asian (East)\men\id06269\00005_id06470_XoAiqCrOlyk_faceswap_id06467_wavtolip.mp4,1,FakeVideo-FakeAudio,faceswap-wav2lip,id06269,id06470,faceswap,Asian (East),men,train
C__id00345__00243_id03668_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\men\id00345\00243_id03668_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id00345,id03668,-,Caucasian (American),men,train
C__id00707__00052_id00592_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id00707\00052_id00592_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id00707,id00592,-,African,women,train
D__id00577__00010_id04736_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id00577\00010_id04736_wavtolip.mp4,1,FakeVideo-FakeAudio,faceswap-wav2lip,id00577,id04736,-,African,women,train
A__id04066__00013,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\women\id04066\00013.mp4,0,RealVideo-RealAudio,real,id04066,-,-,Asian (East),women,train
C__id01452__00001_id02296_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\men\id01452\00001_id02296_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id01452,id02296,-,African,men,train
A__id00265__00130,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (European)\men\id00265\00130.mp4,0,RealVideo-RealAudio,real,id00265,-,-,Caucasian (European),men,train
C__id05631__00073_id06065_Rni34oVUpTA_faceswap,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (East)\women\id05631\00073_id06065_Rni34oVUpTA_faceswap.mp4,1,FakeVideo-RealAudio,faceswap,id05631,id06065,-,Asian (East),women,train
D__id00519__00028_id01154_tvmOcaG4A4w_faceswap_id00253_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\men\id00519\00028_id01154_tvmOcaG4A4w_faceswap_id00253_wavtolip.mp4,1,FakeVideo-FakeAudio,faceswap-wav2lip,id00519,id01154,faceswap,Caucasian (European),men,train
D__id00055__00120_id01123_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\men\id00055\00120_id01123_wavtolip.mp4,1,FakeVideo-FakeAudio,wav2lip,id00055,id01123,-,Caucasian (European),men,train
A__id06428__00043,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (South)\women\id06428\00043.mp4,0,RealVideo-RealAudio,real,id06428,-,-,Asian (South),women,train
D__id05435__00107_id04529_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Asian (South)\women\id05435\00107_id04529_wavtolip.mp4,1,FakeVideo-FakeAudio,wav2lip,id05435,id04529,-,Asian (South),women,train
A__id06334__00015,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (South)\men\id06334\00015.mp4,0,RealVideo-RealAudio,real,id06334,-,-,Asian (South),men,train
C__id03858__00092_id00581_7AxvP19LGKg,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id03858\00092_id00581_7AxvP19LGKg.mp4,1,FakeVideo-RealAudio,fsgan,id03858,id00581,-,Caucasian (European),women,train
D__id01105__00083_id03678_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\men\id01105\00083_id03678_wavtolip.mp4,1,FakeVideo-FakeAudio,wav2lip,id01105,id03678,-,Caucasian (American),men,train
C__id00270__00088_0,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00270\00088_0.mp4,1,FakeVideo-RealAudio,faceswap,id00270,0.mp4,-,Caucasian (European),women,train
D__id07108__00412_id07195_wXqfHGtaBn4_id07233_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Asian (South)\men\id07108\00412_id07195_wXqfHGtaBn4_id07233_wavtolip.mp4,1,FakeVideo-FakeAudio,fsgan-wav2lip,id07108,id07195,id07233,Asian (South),men,train
C__id03858__00092_id03651_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id03858\00092_id03651_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id03858,id03651,-,Caucasian (European),women,train
A__id00897__00005,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (European)\women\id00897\00005.mp4,0,RealVideo-RealAudio,real,id00897,-,-,Caucasian (European),women,train
C__id04701__00017_id07799_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (East)\women\id04701\00017_id07799_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id04701,id07799,-,Asian (East),women,train
A__id07739__00019,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\women\id07739\00019.mp4,0,RealVideo-RealAudio,real,id07739,-,-,Asian (East),women,train
A__id05479__05479,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id05479\05479.mp4,0,RealVideo-RealAudio,real,id05479,-,-,Asian (East),men,train
C__id06594__00002_id00863_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (East)\men\id06594\00002_id00863_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id06594,id00863,-,Asian (East),men,train
D__id00100__00028_id01225_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\women\id00100\00028_id01225_wavtolip.mp4,1,FakeVideo-FakeAudio,wav2lip,id00100,id01225,-,Caucasian (American),women,train
B__id00707__00052_fake,raw\FakeAVCeleb_v1.2\RealVideo-FakeAudio\African\women\id00707\00052_fake.mp4,1,RealVideo-FakeAudio,rtvc,id00707,fake.mp4,-,African,women,train
C__id00418__00052_id00842__jwlpdZvqus,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\women\id00418\00052_id00842__jwlpdZvqus.mp4,1,FakeVideo-RealAudio,fsgan,id00418,id00842,-,Caucasian (American),women,train
C__id00241__00015_id00253_cyTfcQDjvU0,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\men\id00241\00015_id00253_cyTfcQDjvU0.mp4,1,FakeVideo-RealAudio,fsgan,id00241,id00253,-,Caucasian (European),men,train
C__id01002__00043_id03651_EjcoRkL6loI,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id01002\00043_id03651_EjcoRkL6loI.mp4,1,FakeVideo-RealAudio,fsgan,id01002,id03651,-,Caucasian (European),women,train
C__id00137__00025_id03940_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (East)\women\id00137\00025_id03940_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id00137,id03940,-,Asian (East),women,train
C__id03211__00032_id09171_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (East)\women\id03211\00032_id09171_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id03211,id09171,-,Asian (East),women,train
A__id09125__00098,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\women\id09125\00098.mp4,0,RealVideo-RealAudio,real,id09125,-,-,Asian (East),women,train
A__id02494__00050,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\African\men\id02494\00050.mp4,0,RealVideo-RealAudio,real,id02494,-,-,African,men,train
D__id00243__00037_id03668_mjurT3_7DpE_faceswap_id00696_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\men\id00243\00037_id03668_mjurT3_7DpE_faceswap_id00696_wavtolip.mp4,1,FakeVideo-FakeAudio,faceswap-wav2lip,id00243,id03668,7DpE,Caucasian (American),men,train
C__id02508__00083_id02721_rwNm8RKL47Y,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id02508\00083_id02721_rwNm8RKL47Y.mp4,1,FakeVideo-RealAudio,fsgan,id02508,id02721,-,African,women,train
C__id00848__00028_id00261_wavtolip,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\women\id00848\00028_id00261_wavtolip.mp4,1,FakeVideo-RealAudio,wav2lip,id00848,id00261,-,Caucasian (American),women,train
